epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
361,77827.7,0.91585,0.50861,0.93754,0.86291,0.74569,0.81661,0.55216,0.95832,0.48164,0.9788,0.006436,0.006436,0.006436
362,78024.6,0.91236,0.50837,0.93958,0.8625,0.74458,0.81725,0.55225,0.95837,0.4813,0.97864,0.0064261,0.0064261,0.0064261
363,78221.2,0.91778,0.50804,0.93794,0.86271,0.74465,0.81685,0.55303,0.95861,0.48114,0.97865,0.0064162,0.0064162,0.0064162
364,78417.7,0.91483,0.50657,0.9373,0.86802,0.74331,0.81624,0.553,0.95855,0.48105,0.97864,0.0064063,0.0064063,0.0064063
365,78614.6,0.91883,0.50854,0.93605,0.86733,0.74534,0.81714,0.55421,0.95809,0.48088,0.97831,0.0063964,0.0063964,0.0063964
366,78810.4,0.91093,0.5047,0.93309,0.86128,0.75028,0.81742,0.55455,0.9582,0.481,0.97831,0.0063865,0.0063865,0.0063865
367,79006.9,0.91476,0.50899,0.93593,0.86773,0.74392,0.81712,0.55395,0.95839,0.48047,0.97834,0.0063766,0.0063766,0.0063766
368,79203.1,0.90961,0.50604,0.93696,0.86228,0.74953,0.81751,0.55442,0.95857,0.48038,0.97845,0.0063667,0.0063667,0.0063667
369,79399.5,0.91007,0.50441,0.93388,0.86956,0.74519,0.81733,0.55516,0.95812,0.48018,0.97836,0.0063568,0.0063568,0.0063568
370,79596,0.91058,0.50456,0.94191,0.86678,0.74909,0.8172,0.55467,0.9584,0.48005,0.97842,0.0063469,0.0063469,0.0063469
371,79793.1,0.89855,0.50363,0.93723,0.86404,0.75054,0.81679,0.55441,0.95815,0.47984,0.97837,0.006337,0.006337,0.006337
372,79989.7,0.9079,0.50338,0.93507,0.86248,0.75034,0.8172,0.55529,0.95821,0.47948,0.97835,0.0063271,0.0063271,0.0063271
373,80185.9,0.91194,0.50377,0.93211,0.86238,0.74823,0.81655,0.55517,0.95823,0.47928,0.9784,0.0063172,0.0063172,0.0063172
374,80382,0.90858,0.50349,0.93407,0.86571,0.74885,0.81726,0.55532,0.958,0.47911,0.9783,0.0063073,0.0063073,0.0063073
375,80578.9,0.90796,0.50583,0.93456,0.86681,0.74727,0.81712,0.55558,0.95766,0.47871,0.9782,0.0062974,0.0062974,0.0062974
376,80777.6,0.91322,0.50494,0.93395,0.86585,0.74736,0.81702,0.55575,0.95779,0.47909,0.97819,0.0062875,0.0062875,0.0062875
377,80975.7,0.90441,0.49949,0.93431,0.86607,0.74713,0.81768,0.55571,0.95754,0.47928,0.97815,0.0062776,0.0062776,0.0062776
378,81172.8,0.90639,0.50491,0.94071,0.86958,0.7447,0.81823,0.55651,0.95762,0.4791,0.97812,0.0062677,0.0062677,0.0062677
379,81368.6,0.90267,0.50021,0.93557,0.86657,0.74513,0.81811,0.55624,0.95771,0.4791,0.97814,0.0062578,0.0062578,0.0062578
380,81564.9,0.90716,0.5043,0.93585,0.86708,0.74528,0.81797,0.55647,0.95749,0.47886,0.97813,0.0062479,0.0062479,0.0062479
381,81770.9,0.90723,0.50214,0.93393,0.86674,0.74602,0.81807,0.55593,0.95741,0.47897,0.97808,0.006238,0.006238,0.006238
382,82034.4,0.9025,0.50266,0.93732,0.86606,0.74584,0.81818,0.55666,0.95728,0.47882,0.97818,0.0062281,0.0062281,0.0062281
383,82341.5,0.90303,0.50284,0.93594,0.86284,0.74815,0.81769,0.55677,0.95741,0.47886,0.97808,0.0062182,0.0062182,0.0062182
384,82647.4,0.90436,0.50086,0.93498,0.86068,0.74955,0.81748,0.55605,0.95709,0.47891,0.97802,0.0062083,0.0062083,0.0062083
385,82959.8,0.90403,0.50115,0.9356,0.86134,0.74984,0.81744,0.55648,0.95705,0.47894,0.97801,0.0061984,0.0061984,0.0061984
386,83265.5,0.90874,0.50387,0.93263,0.85987,0.74997,0.81741,0.55687,0.95699,0.47893,0.9779,0.0061885,0.0061885,0.0061885
387,83561.5,0.8995,0.49715,0.93407,0.86014,0.74915,0.81758,0.55691,0.9569,0.47887,0.97798,0.0061786,0.0061786,0.0061786
388,83866.4,0.90579,0.50055,0.93299,0.86121,0.75004,0.81767,0.55677,0.95698,0.4789,0.97792,0.0061687,0.0061687,0.0061687
389,84169.9,0.91112,0.50318,0.93054,0.86119,0.74898,0.81775,0.55633,0.95702,0.47893,0.978,0.0061588,0.0061588,0.0061588
390,84452,0.90061,0.49738,0.93035,0.86136,0.7479,0.81762,0.55666,0.9571,0.47871,0.97813,0.0061489,0.0061489,0.0061489
391,84716.9,0.91214,0.50291,0.93378,0.86308,0.7461,0.81785,0.55636,0.95692,0.47871,0.97811,0.006139,0.006139,0.006139
392,84986.2,0.89657,0.4968,0.93013,0.86313,0.74795,0.81804,0.5562,0.95699,0.4787,0.97815,0.0061291,0.0061291,0.0061291
393,85232.4,0.90194,0.49879,0.93539,0.8695,0.74558,0.81804,0.55632,0.95708,0.47904,0.97822,0.0061192,0.0061192,0.0061192
394,85493.1,0.90006,0.4985,0.93217,0.86819,0.74695,0.81806,0.55636,0.95684,0.47889,0.97821,0.0061093,0.0061093,0.0061093
395,85757.7,0.89249,0.49585,0.9298,0.86575,0.74709,0.81808,0.55608,0.95685,0.47886,0.97819,0.0060994,0.0060994,0.0060994
396,86023.4,0.90123,0.50078,0.93253,0.86518,0.74562,0.81721,0.55595,0.95691,0.47869,0.97826,0.0060895,0.0060895,0.0060895
397,86288.6,0.89046,0.4942,0.92896,0.86292,0.74773,0.81711,0.55626,0.95695,0.47865,0.97821,0.0060796,0.0060796,0.0060796
398,86560.2,0.89619,0.49582,0.93068,0.85522,0.75284,0.81729,0.55623,0.95668,0.47872,0.97814,0.0060697,0.0060697,0.0060697
399,86867.2,0.89611,0.49305,0.92995,0.85301,0.75376,0.81733,0.55675,0.95675,0.47865,0.97813,0.0060598,0.0060598,0.0060598
400,87160.8,0.89302,0.4962,0.92886,0.85181,0.75539,0.81783,0.55688,0.9568,0.47869,0.97814,0.0060499,0.0060499,0.0060499
401,87431,0.90008,0.49656,0.92984,0.85245,0.7551,0.81746,0.55645,0.95679,0.47846,0.9781,0.00604,0.00604,0.00604
402,87644.1,0.90106,0.49946,0.93063,0.84977,0.76125,0.81796,0.55642,0.95674,0.47829,0.97808,0.0060301,0.0060301,0.0060301
403,87842.2,0.89637,0.49878,0.93082,0.85149,0.75696,0.81741,0.5567,0.9571,0.47844,0.9781,0.0060202,0.0060202,0.0060202
404,88040.5,0.89848,0.50007,0.92883,0.85033,0.75785,0.81765,0.55645,0.95695,0.47873,0.97819,0.0060103,0.0060103,0.0060103
405,88238.4,0.89869,0.50064,0.92593,0.84965,0.75816,0.81767,0.5568,0.95689,0.47858,0.97804,0.0060004,0.0060004,0.0060004
406,88441.7,0.89655,0.49482,0.93151,0.85009,0.75858,0.81775,0.55755,0.95689,0.47868,0.97817,0.0059905,0.0059905,0.0059905
407,88644.7,0.89405,0.49673,0.92988,0.84976,0.75874,0.8177,0.55738,0.95689,0.47861,0.97818,0.0059806,0.0059806,0.0059806
408,88845.7,0.88948,0.4946,0.9296,0.84697,0.76286,0.81833,0.55771,0.9569,0.47867,0.97799,0.0059707,0.0059707,0.0059707
409,89044.4,0.89367,0.49291,0.929,0.85348,0.75701,0.81787,0.55758,0.95684,0.4787,0.97802,0.0059608,0.0059608,0.0059608
410,89242.6,0.89195,0.49055,0.92723,0.85362,0.75715,0.81838,0.5578,0.95685,0.47877,0.97804,0.0059509,0.0059509,0.0059509
411,89443.1,0.89579,0.49621,0.93317,0.85528,0.75295,0.8183,0.55781,0.95668,0.47893,0.97799,0.005941,0.005941,0.005941
412,89642.4,0.89693,0.49615,0.92791,0.84214,0.76494,0.81839,0.55802,0.95661,0.47883,0.97798,0.0059311,0.0059311,0.0059311
413,89844.2,0.89604,0.49961,0.93123,0.85469,0.75249,0.8184,0.55814,0.9564,0.47905,0.97798,0.0059212,0.0059212,0.0059212
414,90043.3,0.89893,0.49411,0.9261,0.85506,0.75344,0.81849,0.55813,0.95651,0.47892,0.97813,0.0059113,0.0059113,0.0059113
415,90285,0.88332,0.49164,0.926,0.85434,0.75172,0.81835,0.55811,0.95707,0.47884,0.97841,0.0059014,0.0059014,0.0059014
416,90546.1,0.89314,0.49331,0.9291,0.85833,0.7517,0.81947,0.55844,0.95682,0.47861,0.97832,0.0058915,0.0058915,0.0058915
417,90805.8,0.89457,0.49553,0.93118,0.86052,0.75158,0.81916,0.5584,0.95699,0.47894,0.97845,0.0058816,0.0058816,0.0058816
418,91056.4,0.88895,0.49242,0.92625,0.86087,0.7508,0.81769,0.55814,0.95682,0.47889,0.97841,0.0058717,0.0058717,0.0058717
419,91303.8,0.88595,0.49059,0.92845,0.85252,0.7584,0.81968,0.55852,0.95669,0.47901,0.97838,0.0058618,0.0058618,0.0058618
420,91548.7,0.88649,0.49237,0.92529,0.85978,0.75386,0.81893,0.55838,0.95668,0.47913,0.97844,0.0058519,0.0058519,0.0058519
421,91795,0.88167,0.49083,0.92793,0.85848,0.75276,0.81859,0.55846,0.95665,0.47874,0.97841,0.005842,0.005842,0.005842
422,92049.9,0.89143,0.49482,0.92764,0.85819,0.75291,0.81799,0.55829,0.95668,0.47895,0.97843,0.0058321,0.0058321,0.0058321
423,92300.6,0.89155,0.49393,0.92777,0.85676,0.75625,"",0.55862,0.9565,0.47888,0.9784,0.0058222,0.0058222,0.0058222
424,92540.4,0.88931,0.49381,0.92974,0.85422,0.75487,0.81768,0.55875,0.95652,0.47897,0.97849,0.0058123,0.0058123,0.0058123
425,92796.5,0.88673,0.48863,0.92511,0.85797,0.7534,0.81827,0.55934,0.9565,0.47871,0.9784,0.0058024,0.0058024,0.0058024
426,93035.9,0.89203,0.49385,0.9278,0.85651,0.75441,0.8175,0.55853,0.95652,0.47872,0.97843,0.0057925,0.0057925,0.0057925
427,93350.2,0.88129,0.48868,0.92435,0.8587,0.75341,0.81735,0.55846,0.95647,0.47886,0.97829,0.0057826,0.0057826,0.0057826
428,93726.1,0.88425,0.48888,0.92483,0.85441,0.75513,0.8155,0.55806,0.95636,0.47893,0.97828,0.0057727,0.0057727,0.0057727
429,93926.9,0.88669,0.48782,0.92273,0.85587,0.75509,0.8165,0.55831,0.95628,0.47877,0.97824,0.0057628,0.0057628,0.0057628
